celltype,time,rss,varexpl,seed,n_samples,n_dimensions,n_archetypes,init_alg,optim_alg
T4,105.9658854007721,1015584.5,0.59340215,383329927,249824,10,4,uniform,projected_gradients
T4,101.79528880119324,1016803.1,0.5929115,3324115916,249824,10,4,uniform,projected_gradients
T4,100.43017554283142,1016409.4,0.59308636,2811363264,249824,10,4,uniform,projected_gradients
T4,108.11076307296753,1013871.25,0.5940923,1884968544,249824,10,4,uniform,projected_gradients
T4,104.9839813709259,1015649.06,0.5933864,1859786275,249824,10,4,uniform,projected_gradients
T4,109.95259213447571,1015270.1,0.59352523,3687649985,249824,10,4,uniform,projected_gradients
T4,102.10276007652283,1013536.4,0.59422505,369133708,249824,10,4,uniform,projected_gradients
T4,102.94961929321289,1015171.4,0.59357715,2995172877,249824,10,4,uniform,projected_gradients
T4,100.74516868591309,1015443.6,0.59346616,865305066,249824,10,4,uniform,projected_gradients
T4,117.9231584072113,1015876.06,0.5932966,404488628,249824,10,4,uniform,projected_gradients
T4,176.94871377944946,1016291.06,0.59311986,2261209995,249824,10,4,uniform,projected_gradients
T4,81.45845127105713,1016461.3,0.5930486,4190266092,249824,10,4,uniform,projected_gradients
T4,93.86028337478638,1015340.9,0.5935031,3160032368,249824,10,4,uniform,projected_gradients
T4,173.42352437973022,1015614.25,0.59339446,3269070126,249824,10,4,uniform,projected_gradients
T4,100.55271816253662,1016276.4,0.59313107,3081541439,249824,10,4,uniform,projected_gradients
T4,121.05180382728577,1018456.8,0.5922494,3376120482,249824,10,4,uniform,projected_gradients
T4,88.81054854393005,1013497.0,0.5942405,2204291346,249824,10,4,uniform,projected_gradients
T4,95.71059918403625,1014303.5,0.59391046,550243861,249824,10,4,uniform,projected_gradients
T4,119.41200947761536,1014149.44,0.5939841,3606691181,249824,10,4,uniform,projected_gradients
T4,64.14180278778076,1016680.7,0.5929648,1934392872,249824,10,4,uniform,projected_gradients
T4,114.28836798667908,1027179.8,0.5887713,383329927,249824,10,4,uniform,frank_wolfe
T4,153.68313717842102,1023377.75,0.5902916,3324115916,249824,10,4,uniform,frank_wolfe
T4,144.04361701011658,1021694.0,0.59096515,2811363264,249824,10,4,uniform,frank_wolfe
T4,91.15425539016724,1023407.25,0.590279,1884968544,249824,10,4,uniform,frank_wolfe
T4,93.85652375221252,1022960.9,0.5904572,1859786275,249824,10,4,uniform,frank_wolfe
T4,115.69324135780334,1023174.44,0.59037477,3687649985,249824,10,4,uniform,frank_wolfe
T4,97.72273564338684,1021330.5,0.5911112,369133708,249824,10,4,uniform,frank_wolfe
T4,121.07363653182983,1022399.5,0.5906798,2995172877,249824,10,4,uniform,frank_wolfe
T4,97.20028519630432,1024174.7,0.5899743,865305066,249824,10,4,uniform,frank_wolfe
T4,123.14626336097717,1024688.0,0.5897744,404488628,249824,10,4,uniform,frank_wolfe
T4,202.78745436668396,1022244.9,0.59074426,2261209995,249824,10,4,uniform,frank_wolfe
T4,147.07127571105957,1022834.1,0.5905079,4190266092,249824,10,4,uniform,frank_wolfe
T4,99.98110556602478,1023539.2,0.5902263,3160032368,249824,10,4,uniform,frank_wolfe
T4,120.28576827049255,1021030.7,0.59122974,3269070126,249824,10,4,uniform,frank_wolfe
T4,176.00307631492615,1021895.1,0.59088355,3081541439,249824,10,4,uniform,frank_wolfe
T4,155.20884609222412,1022459.5,0.5906591,3376120482,249824,10,4,uniform,frank_wolfe
T4,78.84871315956116,1022551.3,0.59061885,2204291346,249824,10,4,uniform,frank_wolfe
T4,104.99729299545288,1025034.56,0.5896305,550243861,249824,10,4,uniform,frank_wolfe
T4,125.07671308517456,1023967.75,0.59006274,3606691181,249824,10,4,uniform,frank_wolfe
T4,92.68766140937805,1022969.4,0.5904539,1934392872,249824,10,4,uniform,frank_wolfe
T4,62.68441104888916,1021430.0,0.59105986,383329927,249824,10,4,furthest_sum,projected_gradients
T4,57.28124141693115,1019776.1,0.59172636,3324115916,249824,10,4,furthest_sum,projected_gradients
T4,67.90525102615356,1018476.25,0.5922465,2811363264,249824,10,4,furthest_sum,projected_gradients
T4,53.14399075508118,1020607.94,0.59140337,1884968544,249824,10,4,furthest_sum,projected_gradients
T4,59.19702959060669,1019032.75,0.59203255,1859786275,249824,10,4,furthest_sum,projected_gradients
T4,59.995872259140015,1017349.06,0.59270054,3687649985,249824,10,4,furthest_sum,projected_gradients
T4,55.5245406627655,1020452.5,0.5914553,369133708,249824,10,4,furthest_sum,projected_gradients
T4,55.10784983634949,1018114.75,0.59240025,2995172877,249824,10,4,furthest_sum,projected_gradients
T4,57.6548056602478,1020629.1,0.5913809,865305066,249824,10,4,furthest_sum,projected_gradients
T4,65.2531955242157,1019042.8,0.592021,404488628,249824,10,4,furthest_sum,projected_gradients
T4,80.41709089279175,1015006.56,0.5936438,2261209995,249824,10,4,furthest_sum,projected_gradients
T4,56.40840029716492,1023691.25,0.59016836,4190266092,249824,10,4,furthest_sum,projected_gradients
T4,55.24207067489624,1019736.94,0.5917496,3160032368,249824,10,4,furthest_sum,projected_gradients
T4,65.83866095542908,1018530.9,0.5922144,3269070126,249824,10,4,furthest_sum,projected_gradients
T4,62.952420234680176,1020087.0,0.59160507,3081541439,249824,10,4,furthest_sum,projected_gradients
T4,50.71671533584595,1020782.94,0.59133726,3376120482,249824,10,4,furthest_sum,projected_gradients
T4,64.79473495483398,1015264.4,0.5935449,2204291346,249824,10,4,furthest_sum,projected_gradients
T4,58.93599724769592,1017268.06,0.59272975,550243861,249824,10,4,furthest_sum,projected_gradients
T4,80.48167133331299,1016099.25,0.5932049,3606691181,249824,10,4,furthest_sum,projected_gradients
T4,64.24617910385132,1016002.25,0.5932311,1934392872,249824,10,4,furthest_sum,projected_gradients
T4,28.656558752059937,1024218.4,0.5899499,383329927,249824,10,4,furthest_sum,frank_wolfe
T4,44.64610004425049,1023607.8,0.5902049,3324115916,249824,10,4,furthest_sum,frank_wolfe
T4,34.134243965148926,1022934.06,0.5904697,2811363264,249824,10,4,furthest_sum,frank_wolfe
T4,29.28395438194275,1025538.9,0.5894247,1884968544,249824,10,4,furthest_sum,frank_wolfe
T4,47.123265981674194,1022354.4,0.5906992,1859786275,249824,10,4,furthest_sum,frank_wolfe
T4,36.003780126571655,1022212.75,0.5907578,3687649985,249824,10,4,furthest_sum,frank_wolfe
T4,40.491307973861694,1023031.7,0.59043264,369133708,249824,10,4,furthest_sum,frank_wolfe
T4,31.27629780769348,1025525.7,0.589429,2995172877,249824,10,4,furthest_sum,frank_wolfe
T4,32.95388627052307,1024586.8,0.5898101,865305066,249824,10,4,furthest_sum,frank_wolfe
T4,53.487520933151245,1022878.4,0.5904891,404488628,249824,10,4,furthest_sum,frank_wolfe
T4,43.3903603553772,1023684.25,0.59016967,2261209995,249824,10,4,furthest_sum,frank_wolfe
T4,31.36157727241516,1021972.44,0.59085125,4190266092,249824,10,4,furthest_sum,frank_wolfe
T4,31.932424783706665,1022784.75,0.59053,3160032368,249824,10,4,furthest_sum,frank_wolfe
T4,30.936265468597412,1022200.9,0.5907616,3269070126,249824,10,4,furthest_sum,frank_wolfe
T4,41.40841794013977,1026488.8,0.5890514,3081541439,249824,10,4,furthest_sum,frank_wolfe
T4,50.77756357192993,1024349.7,0.5899084,3376120482,249824,10,4,furthest_sum,frank_wolfe
T4,47.686169385910034,1024689.6,0.58976746,2204291346,249824,10,4,furthest_sum,frank_wolfe
T4,50.28600096702576,1021428.3,0.5910714,550243861,249824,10,4,furthest_sum,frank_wolfe
T4,34.49911379814148,1025799.75,0.5893246,3606691181,249824,10,4,furthest_sum,frank_wolfe
T4,48.97069454193115,1023624.44,0.5901944,1934392872,249824,10,4,furthest_sum,frank_wolfe
T4,39.94170093536377,1019667.3,0.5917682,383329927,249824,10,4,plus_plus,projected_gradients
T4,52.19035506248474,1014947.2,0.593663,3324115916,249824,10,4,plus_plus,projected_gradients
T4,62.9265239238739,1017171.25,0.59277356,2811363264,249824,10,4,plus_plus,projected_gradients
T4,68.48086810112,1014636.06,0.5937811,1884968544,249824,10,4,plus_plus,projected_gradients
T4,92.91961240768433,1017189.6,0.5927691,1859786275,249824,10,4,plus_plus,projected_gradients
T4,45.585280418395996,1019898.5,0.59167975,3687649985,249824,10,4,plus_plus,projected_gradients
T4,60.07115149497986,1015582.1,0.5934078,369133708,249824,10,4,plus_plus,projected_gradients
T4,82.22083497047424,1013177.06,0.5943612,2995172877,249824,10,4,plus_plus,projected_gradients
T4,43.52505135536194,1017765.1,0.5925339,865305066,249824,10,4,plus_plus,projected_gradients
T4,47.025025367736816,1016144.06,0.5931873,404488628,249824,10,4,plus_plus,projected_gradients
T4,48.63081479072571,1014832.3,0.5937042,2261209995,249824,10,4,plus_plus,projected_gradients
T4,56.77273440361023,1014875.3,0.59368974,4190266092,249824,10,4,plus_plus,projected_gradients
T4,45.808454513549805,1014698.2,0.5937659,3160032368,249824,10,4,plus_plus,projected_gradients
T4,55.9419641494751,1012967.75,0.59445274,3269070126,249824,10,4,plus_plus,projected_gradients
T4,48.35057044029236,1014198.7,0.5939671,3081541439,249824,10,4,plus_plus,projected_gradients
T4,70.5786681175232,1016268.6,0.59313667,3376120482,249824,10,4,plus_plus,projected_gradients
T4,45.97624087333679,1015771.9,0.5933336,2204291346,249824,10,4,plus_plus,projected_gradients
T4,45.088069915771484,1017106.2,0.5928005,550243861,249824,10,4,plus_plus,projected_gradients
T4,56.08063793182373,1016979.6,0.59285635,3606691181,249824,10,4,plus_plus,projected_gradients
T4,49.47853112220764,1024934.25,0.5896595,1934392872,249824,10,4,plus_plus,projected_gradients
T4,33.96596097946167,1023105.94,0.59040016,383329927,249824,10,4,plus_plus,frank_wolfe
T4,43.309547662734985,1023352.75,0.5902999,3324115916,249824,10,4,plus_plus,frank_wolfe
T4,53.36046576499939,1024145.9,0.5899879,2811363264,249824,10,4,plus_plus,frank_wolfe
T4,66.98463034629822,1023089.4,0.59040743,1884968544,249824,10,4,plus_plus,frank_wolfe
T4,82.11635541915894,1026015.25,0.5892389,1859786275,249824,10,4,plus_plus,frank_wolfe
T4,39.55487942695618,1023949.2,0.59006166,3687649985,249824,10,4,plus_plus,frank_wolfe
T4,42.767127990722656,1023526.25,0.5902326,369133708,249824,10,4,plus_plus,frank_wolfe
T4,77.06957912445068,1022339.6,0.5907054,2995172877,249824,10,4,plus_plus,frank_wolfe
T4,44.550164461135864,1025093.6,0.5896055,865305066,249824,10,4,plus_plus,frank_wolfe
T4,36.91086673736572,1024232.25,0.58995354,404488628,249824,10,4,plus_plus,frank_wolfe
T4,54.04977560043335,1020664.6,0.59137565,2261209995,249824,10,4,plus_plus,frank_wolfe
T4,33.91000509262085,1022965.25,0.59045506,4190266092,249824,10,4,plus_plus,frank_wolfe
T4,54.10654377937317,1024095.4,0.5900066,3160032368,249824,10,4,plus_plus,frank_wolfe
T4,48.21114134788513,1022423.3,0.5906719,3269070126,249824,10,4,plus_plus,frank_wolfe
T4,36.07286763191223,1023763.5,0.5901365,3081541439,249824,10,4,plus_plus,frank_wolfe
T4,53.78007411956787,1025041.56,0.5896291,3376120482,249824,10,4,plus_plus,frank_wolfe
T4,41.893580198287964,1024609.4,0.5898036,2204291346,249824,10,4,plus_plus,frank_wolfe
T4,45.66859817504883,1024167.25,0.589977,550243861,249824,10,4,plus_plus,frank_wolfe
T4,59.830400466918945,1022837.6,0.5905024,3606691181,249824,10,4,plus_plus,frank_wolfe
T4,69.73849964141846,1024793.0,0.58972883,1934392872,249824,10,4,plus_plus,frank_wolfe
cM,73.79883599281311,798520.8,0.63584054,383329927,219307,10,5,uniform,projected_gradients
cM,97.32226514816284,797828.5,0.6361513,3324115916,219307,10,5,uniform,projected_gradients
cM,68.16171789169312,807390.06,0.63179266,2811363264,219307,10,5,uniform,projected_gradients
cM,91.86794686317444,802443.7,0.6340459,1884968544,219307,10,5,uniform,projected_gradients
cM,66.22768092155457,799297.3,0.6354845,1859786275,219307,10,5,uniform,projected_gradients
cM,32.79508709907532,798070.25,0.6360421,3687649985,219307,10,5,uniform,projected_gradients
cM,41.973095417022705,798554.56,0.63582045,369133708,219307,10,5,uniform,projected_gradients
cM,117.43900609016418,799029.25,0.6356083,2995172877,219307,10,5,uniform,projected_gradients
cM,77.21249651908875,799374.9,0.63544893,865305066,219307,10,5,uniform,projected_gradients
cM,52.49053716659546,798780.2,0.63571787,404488628,219307,10,5,uniform,projected_gradients
cM,40.371684074401855,802066.6,0.63421965,2261209995,219307,10,5,uniform,projected_gradients
cM,55.48285412788391,805750.3,0.6325416,4190266092,219307,10,5,uniform,projected_gradients
cM,167.49310541152954,799653.44,0.6353228,3160032368,219307,10,5,uniform,projected_gradients
cM,45.57023525238037,798482.5,0.63585573,3269070126,219307,10,5,uniform,projected_gradients
cM,129.25075936317444,802582.56,0.6339904,3081541439,219307,10,5,uniform,projected_gradients
cM,65.514089345932,799249.8,0.6355054,3376120482,219307,10,5,uniform,projected_gradients
cM,127.88852834701538,799715.3,0.63529426,2204291346,219307,10,5,uniform,projected_gradients
cM,38.591089725494385,798890.8,0.6356687,550243861,219307,10,5,uniform,projected_gradients
cM,80.66748070716858,799808.94,0.63524956,3606691181,219307,10,5,uniform,projected_gradients
cM,80.4875431060791,797635.8,0.6362394,1934392872,219307,10,5,uniform,projected_gradients
cM,38.87262225151062,802376.25,0.63408124,383329927,219307,10,5,uniform,frank_wolfe
cM,96.5159547328949,803656.6,0.6334979,3324115916,219307,10,5,uniform,frank_wolfe
cM,109.26492285728455,801093.06,0.63466835,2811363264,219307,10,5,uniform,frank_wolfe
cM,92.76020884513855,801934.1,0.6342839,1884968544,219307,10,5,uniform,frank_wolfe
cM,111.31338095664978,801828.6,0.6343337,1859786275,219307,10,5,uniform,frank_wolfe
cM,47.79580569267273,803443.3,0.6335991,3687649985,219307,10,5,uniform,frank_wolfe
cM,99.25173091888428,802182.44,0.6341725,369133708,219307,10,5,uniform,frank_wolfe
cM,64.63643169403076,803449.94,0.6335944,2995172877,219307,10,5,uniform,frank_wolfe
cM,51.029444456100464,802015.8,0.6342455,865305066,219307,10,5,uniform,frank_wolfe
cM,96.78801226615906,804196.94,0.6332546,404488628,219307,10,5,uniform,frank_wolfe
cM,65.01110506057739,804052.5,0.6333186,2261209995,219307,10,5,uniform,frank_wolfe
cM,74.62463665008545,801918.1,0.63428974,4190266092,219307,10,5,uniform,frank_wolfe
cM,114.26339292526245,801467.75,0.63449675,3160032368,219307,10,5,uniform,frank_wolfe
cM,52.2783522605896,801950.9,0.6342798,3269070126,219307,10,5,uniform,frank_wolfe
cM,68.02931141853333,802963.6,0.6338164,3081541439,219307,10,5,uniform,frank_wolfe
cM,64.47839713096619,802213.6,0.6341582,3376120482,219307,10,5,uniform,frank_wolfe
cM,122.83405661582947,803013.25,0.633795,2204291346,219307,10,5,uniform,frank_wolfe
cM,53.35201287269592,803210.0,0.63370275,550243861,219307,10,5,uniform,frank_wolfe
cM,94.24294829368591,803589.25,0.63352966,3606691181,219307,10,5,uniform,frank_wolfe
cM,44.907854318618774,804033.9,0.6333295,1934392872,219307,10,5,uniform,frank_wolfe
cM,55.28132390975952,800356.1,0.6350017,383329927,219307,10,5,furthest_sum,projected_gradients
cM,52.62752079963684,798529.1,0.6358328,3324115916,219307,10,5,furthest_sum,projected_gradients
cM,61.53651976585388,798488.5,0.6358508,2811363264,219307,10,5,furthest_sum,projected_gradients
cM,30.963706254959106,799109.3,0.63556683,1884968544,219307,10,5,furthest_sum,projected_gradients
cM,40.201772689819336,798927.7,0.6356524,1859786275,219307,10,5,furthest_sum,projected_gradients
cM,32.241678953170776,799133.94,0.63555527,3687649985,219307,10,5,furthest_sum,projected_gradients
cM,51.294004678726196,798976.25,0.63563097,369133708,219307,10,5,furthest_sum,projected_gradients
cM,45.75284790992737,798422.94,0.6358799,2995172877,219307,10,5,furthest_sum,projected_gradients
cM,41.37609910964966,798745.1,0.6357324,865305066,219307,10,5,furthest_sum,projected_gradients
cM,50.50404119491577,798396.1,0.63589287,404488628,219307,10,5,furthest_sum,projected_gradients
cM,78.83424925804138,799949.8,0.635187,2261209995,219307,10,5,furthest_sum,projected_gradients
cM,46.48625564575195,799626.3,0.63533264,4190266092,219307,10,5,furthest_sum,projected_gradients
cM,58.16146421432495,798591.1,0.6358025,3160032368,219307,10,5,furthest_sum,projected_gradients
cM,56.70084857940674,799156.44,0.63554925,3269070126,219307,10,5,furthest_sum,projected_gradients
cM,37.27830171585083,798712.7,0.63574964,3081541439,219307,10,5,furthest_sum,projected_gradients
cM,48.49582624435425,798966.44,0.63563275,3376120482,219307,10,5,furthest_sum,projected_gradients
cM,42.86833715438843,798788.44,0.6357148,2204291346,219307,10,5,furthest_sum,projected_gradients
cM,56.67329382896423,798643.75,0.6357797,550243861,219307,10,5,furthest_sum,projected_gradients
cM,52.227864027023315,799263.6,0.6354973,3606691181,219307,10,5,furthest_sum,projected_gradients
cM,53.5634081363678,798637.06,0.63578457,1934392872,219307,10,5,furthest_sum,projected_gradients
cM,45.04581594467163,801514.5,0.63447624,383329927,219307,10,5,furthest_sum,frank_wolfe
cM,42.98172616958618,801982.06,0.6342647,3324115916,219307,10,5,furthest_sum,frank_wolfe
cM,49.322999238967896,803685.2,0.63348645,2811363264,219307,10,5,furthest_sum,frank_wolfe
cM,37.017162799835205,803924.56,0.6333783,1884968544,219307,10,5,furthest_sum,frank_wolfe
cM,43.049312591552734,802292.94,0.6341226,1859786275,219307,10,5,furthest_sum,frank_wolfe
cM,34.69481706619263,802532.06,0.63401246,3687649985,219307,10,5,furthest_sum,frank_wolfe
cM,39.69716215133667,803607.44,0.63352233,369133708,219307,10,5,furthest_sum,frank_wolfe
cM,32.60301923751831,802998.06,0.6338003,2995172877,219307,10,5,furthest_sum,frank_wolfe
cM,33.89152145385742,803021.0,0.63378924,865305066,219307,10,5,furthest_sum,frank_wolfe
cM,40.82486057281494,801787.9,0.6343544,404488628,219307,10,5,furthest_sum,frank_wolfe
cM,48.30527663230896,802804.1,0.63388884,2261209995,219307,10,5,furthest_sum,frank_wolfe
cM,40.883506536483765,802244.94,0.634143,4190266092,219307,10,5,furthest_sum,frank_wolfe
cM,52.65824913978577,803355.8,0.6336355,3160032368,219307,10,5,furthest_sum,frank_wolfe
cM,43.65693426132202,802613.1,0.6339755,3269070126,219307,10,5,furthest_sum,frank_wolfe
cM,40.95182156562805,802726.7,0.6339232,3081541439,219307,10,5,furthest_sum,frank_wolfe
cM,33.63209390640259,802512.7,0.6340193,3376120482,219307,10,5,furthest_sum,frank_wolfe
cM,37.01615905761719,801910.94,0.6342962,2204291346,219307,10,5,furthest_sum,frank_wolfe
cM,35.208433628082275,804298.1,0.63320917,550243861,219307,10,5,furthest_sum,frank_wolfe
cM,37.58398199081421,802627.3,0.6339715,3606691181,219307,10,5,furthest_sum,frank_wolfe
cM,41.975377798080444,803082.6,0.6337606,1934392872,219307,10,5,furthest_sum,frank_wolfe
cM,38.28458523750305,798439.94,0.6358751,383329927,219307,10,5,plus_plus,projected_gradients
cM,83.38106870651245,802431.8,0.6340586,3324115916,219307,10,5,plus_plus,projected_gradients
cM,60.08985877037048,800652.6,0.63486576,2811363264,219307,10,5,plus_plus,projected_gradients
cM,79.91659283638,798972.9,0.6356326,1884968544,219307,10,5,plus_plus,projected_gradients
cM,58.42934036254883,799342.94,0.6354634,1859786275,219307,10,5,plus_plus,projected_gradients
cM,45.279804706573486,800268.6,0.6350388,3687649985,219307,10,5,plus_plus,projected_gradients
cM,36.867178201675415,798625.06,0.6357891,369133708,219307,10,5,plus_plus,projected_gradients
cM,55.6687707901001,799652.1,0.6353208,2995172877,219307,10,5,plus_plus,projected_gradients
cM,73.52078080177307,798437.06,0.635876,865305066,219307,10,5,plus_plus,projected_gradients
cM,89.45099472999573,803974.06,0.6333526,404488628,219307,10,5,plus_plus,projected_gradients
cM,41.565624475479126,799086.06,0.6355788,2261209995,219307,10,5,plus_plus,projected_gradients
cM,56.458537578582764,799137.5,0.6355588,4190266092,219307,10,5,plus_plus,projected_gradients
cM,52.93414759635925,799213.56,0.6355214,3160032368,219307,10,5,plus_plus,projected_gradients
cM,58.97917580604553,797804.0,0.6361642,3269070126,219307,10,5,plus_plus,projected_gradients
cM,75.41680526733398,799239.2,0.6355125,3081541439,219307,10,5,plus_plus,projected_gradients
cM,106.97275114059448,800452.6,0.6349581,3376120482,219307,10,5,plus_plus,projected_gradients
cM,60.26549005508423,799565.06,0.635363,2204291346,219307,10,5,plus_plus,projected_gradients
cM,89.48185610771179,800242.8,0.63505244,550243861,219307,10,5,plus_plus,projected_gradients
cM,88.6092267036438,799751.2,0.6352776,3606691181,219307,10,5,plus_plus,projected_gradients
cM,34.26353693008423,799215.3,0.63551986,1934392872,219307,10,5,plus_plus,projected_gradients
cM,55.75536274909973,802356.5,0.63409454,383329927,219307,10,5,plus_plus,frank_wolfe
cM,62.330432176589966,803826.8,0.6334235,3324115916,219307,10,5,plus_plus,frank_wolfe
cM,60.834314823150635,802535.7,0.63400996,2811363264,219307,10,5,plus_plus,frank_wolfe
cM,42.364357471466064,802830.2,0.6338771,1884968544,219307,10,5,plus_plus,frank_wolfe
cM,52.83005714416504,802435.7,0.63405496,1859786275,219307,10,5,plus_plus,frank_wolfe
cM,56.32424259185791,802764.44,0.63390774,3687649985,219307,10,5,plus_plus,frank_wolfe
cM,40.57165765762329,802091.25,0.6342128,369133708,219307,10,5,plus_plus,frank_wolfe
cM,93.53766775131226,801733.2,0.63437426,2995172877,219307,10,5,plus_plus,frank_wolfe
cM,43.9086172580719,802436.9,0.63405573,865305066,219307,10,5,plus_plus,frank_wolfe
cM,49.48581075668335,803961.3,0.6333631,404488628,219307,10,5,plus_plus,frank_wolfe
cM,36.19714403152466,803153.06,0.6337296,2261209995,219307,10,5,plus_plus,frank_wolfe
cM,53.96533226966858,803619.9,0.6335186,4190266092,219307,10,5,plus_plus,frank_wolfe
cM,50.491467237472534,803412.9,0.6336103,3160032368,219307,10,5,plus_plus,frank_wolfe
cM,78.6834487915039,802698.9,0.6339341,3269070126,219307,10,5,plus_plus,frank_wolfe
cM,83.07519698143005,802663.4,0.6339542,3081541439,219307,10,5,plus_plus,frank_wolfe
cM,77.51848840713501,802101.8,0.63420993,3376120482,219307,10,5,plus_plus,frank_wolfe
cM,56.30543231964111,802265.8,0.63413453,2204291346,219307,10,5,plus_plus,frank_wolfe
cM,60.53565526008606,804020.1,0.6333353,550243861,219307,10,5,plus_plus,frank_wolfe
