X_pca_0,X_pca_1
1.2164721,-3.4841108
3.1148548,-0.71634364
-3.9124017,0.24163695
-3.0436192,2.1036274
6.732877,0.5183732
-2.1433156,-2.7650685
2.6999435,3.2069433
-3.3465147,2.743993
6.262974,2.576886
-2.0057895,-3.1462142
-2.574594,-0.51441944
-1.9408584,-0.44818336
6.6067986,0.76505035
2.735053,2.409962
0.26757535,-0.6207135
-2.5154746,0.8299566
1.8975077,0.45341325
-3.8056383,2.3382454
1.5302228,1.450792
-3.5457635,-1.8208901
-3.1908245,-2.746239
-2.4250708,-2.6857579
-1.1573972,4.119196
-2.176853,0.75510263
1.012643,5.150375
-3.4156945,1.6972737
2.2769775,1.5650269
0.99706125,-2.580989
-4.275169,0.8805964
3.9045088,-3.7251196
6.5764046,0.94871926
5.144416,-0.62916064
-3.8989751,-1.3298287
-3.4967637,-1.3710423
-2.6151946,-2.6521997
-3.8249576,-1.8899037
4.675798,2.5696886
-3.2903023,-2.4330657
2.2273207,-4.093555
-2.4453254,0.47064012
-1.2106543,-3.2619517
-1.4135954,3.0072503
-3.992554,2.024224
-2.163086,0.8598728
0.089816876,4.5065584
-1.9307364,-3.2405863
-1.9045249,1.0903631
-4.652499,1.3424572
-2.4492319,-0.5829406
-4.316492,1.3898083
5.612707,0.46218264
-3.0084434,0.41973206
-3.8125253,-0.2774923
-2.9539692,-3.1350224
2.3811302,3.0705397
-2.903683,2.789748
-2.795915,2.0010967
-3.8157744,3.2898037
-2.250638,-3.0028884
-2.3682451,1.6385069
2.3917236,-2.0649545
4.2371316,1.9469268
-3.353122,-2.6404934
2.3558264,-3.7731338
-0.237298,0.8285512
-3.127848,2.4802327
-3.7340589,-1.0291959
-0.4977306,-1.810172
1.462037,-2.0591645
-3.9898784,-1.1994301
-2.450075,-2.995603
-0.055904713,2.9651434
3.6881752,-1.4289286
-4.0593157,2.7142727
4.7906632,0.26976532
2.0325348,4.396116
-0.34945053,2.7053964
-2.7167394,0.7427148
0.0953289,-2.2384274
-3.405646,0.5329823
-2.8362465,-1.7127917
-3.7443807,-2.3720818
2.5932205,-5.0937705
-2.050832,3.258905
-3.866818,2.5499723
-3.439998,3.8160384
-2.1908104,-1.8499166
3.6264195,-0.44233495
0.95058626,-1.1246853
-3.5462692,-3.0695972
-2.0300906,-3.3191407
-3.1022327,0.66181624
-1.7395538,4.019413
-3.8621626,-1.660966
-2.8666918,-2.7260242
-2.9362993,2.4010723
-2.6574137,2.644747
0.23084381,1.5415734
-2.1145232,1.4092144
2.120813,4.2058845
-3.1554885,0.81204027
2.012432,1.8680764
-3.0416484,3.1320157
-1.8065702,2.1883667
-0.5931833,-1.5108621
2.518744,-2.0951266
-2.7811642,0.16423523
1.0342482,-0.4593224
1.5304937,3.0512576
-0.39055434,0.8411239
-2.1256487,-1.9793922
3.1378694,-2.82728
-4.3806643,2.3779125
-4.3195586,1.6435794
-4.5950103,2.6856184
6.2664833,-0.46283168
6.4522157,1.5983571
-2.6852243,-3.8391287
3.6726556,1.2211504
-3.666323,-2.3186276
3.2704659,3.5186033
-3.138203,0.5674938
-2.1903462,-0.1723641
0.8677756,-0.31695434
-2.650536,-2.8916063
3.3614078,-0.73091376
0.98326284,-4.430925
-0.66248834,3.7197838
2.0703533,2.365488
-4.2998214,3.3826027
0.95250005,1.6187949
-4.295227,-0.15853603
-0.31248078,-2.2495284
-4.162945,0.83201694
-3.5660691,-0.6512978
5.9865317,-2.3203034
-1.3823876,-3.1219296
1.1046208,-1.4257057
-1.9747674,-3.10314
-4.291523,1.1109387
-3.5134556,-1.1931943
-3.621958,-2.1615424
-4.3769956,2.918622
-3.7776654,1.1074271
-0.51672107,2.0162718
-2.0552597,0.098443046
-4.3336844,2.957878
-3.0444763,3.2258508
-0.07963203,0.44383517
-4.276033,1.0353822
-4.04118,3.501838
4.6046877,2.6897607
-4.0919733,2.2120657
-1.0621246,3.237538
-1.8738325,-1.2062346
-0.5443846,0.83824086
1.4379715,4.6583824
2.7774117,0.9617999
-2.0443635,-2.0436418
2.679929,-3.5930634
-4.2882996,0.42307973
0.5109687,1.5549163
-3.885891,1.1387308
5.390477,0.88550603
0.83557045,-3.8755703
-2.886844,-2.7157433
-4.238038,0.92881906
-3.2330298,0.27169296
-1.8494632,-2.123572
-4.0283575,0.66236275
-2.1633291,-2.6031816
0.35920998,4.288853
2.7483585,-2.1269503
-1.0993254,-3.5491314
-0.3942066,-2.2377226
-0.18059278,-0.1792498
0.8924149,2.3694654
-3.9503665,0.8075477
3.3433332,5.664479
-3.3462868,0.6101001
-2.44719,1.746615
-2.080517,-2.6690898
3.3046403,0.76796937
-2.8968909,-3.6193578
-1.547517,1.7351633
3.8091202,-0.33725077
1.7456605,-0.29508224
2.562876,1.8243464
-3.5947654,0.123595916
-3.6957939,-1.9925345
-3.9842677,2.043456
1.6101719,0.8755811
-4.2598867,3.0642726
-2.435417,-0.1419064
-4.296805,2.6601806
-2.3141654,3.2392213
-2.9583275,-3.4457097
-3.4312093,-2.3060944
-1.1712767,2.471785
-2.7806134,-2.894173
-2.6414979,-0.9274036
-0.5093369,2.8223321
-3.4451928,2.8937578
-2.302841,0.9064673
-2.337077,-3.1201563
-4.034924,-0.44098487
-3.057613,-0.93124926
-3.5978327,-1.7546049
-4.231848,0.5441139
-3.3356047,0.78396213
-3.7888067,-0.32794082
-4.364988,1.697201
6.255328,0.8949166
-4.355063,0.99112034
0.896768,-3.2112823
-2.0179389,1.2871374
-3.023286,1.9267106
2.826672,-1.6418282
-2.6154792,-1.0531503
2.343458,-1.2729374
-2.5819368,0.82674867
6.247913,0.22045922
-1.85519,2.165782
-3.218751,1.3447932
-3.5525827,-3.2041109
-3.1671176,1.6711214
0.29210886,2.8568783
-2.80724,-1.8495934
4.3465366,-2.1328762
-3.1053653,-3.2218275
5.766341,-0.57771987
-2.501185,-1.7053918
6.8075943,0.5505962
-2.6765041,-3.7208385
6.0825987,-1.2041208
-4.123811,1.3264595
-3.6411333,0.7872155
-3.8865407,-0.17302702
0.64770496,-3.3084779
2.988008,1.4999024
-3.745541,-0.41324636
0.07813739,2.5990825
-4.475197,1.4440567
-2.2180011,1.327642
-0.49288043,4.5675344
2.9358046,-0.36669666
4.3870196,-2.4536688
-3.6217258,-2.7666192
-3.4005876,1.85361
-2.984484,-2.760945
1.3842572,1.2304077
-3.7163665,-1.8548516
5.434892,-0.36408472
-4.8118253,3.4104552
3.2022085,-3.0822692
-2.440712,2.3770516
5.024052,1.6132171
-2.5673397,-3.3781798
1.906667,2.641509
-1.1859075,-0.5145622
0.91501546,-3.5303974
-2.443377,2.669539
0.96441096,2.451474
-3.5075727,1.202084
1.2258401,2.2530158
-3.4709501,0.19405554
-1.5925411,2.7878656
1.0886731,-0.33445928
-3.0332677,-3.1761718
-1.7932327,2.3628283
4.6766596,2.583895
7.43396,0.7372845
-3.4933574,1.9688554
-3.826658,-1.5218534
-3.725597,-0.87698007
4.8210797,-3.087977
3.7228527,-3.5318744
-3.4986763,-1.5666655
-3.6562607,0.82240415
-2.6761925,0.36299926
-2.0420232,-3.4128234
-2.239791,-0.41450143
-2.0537841,0.62469786
-2.3623219,-0.3798059
-3.6665823,-1.6551684
-0.73013186,-3.2541056
4.3389196,-2.2721596
-1.87269,-4.2988977
-2.6724768,-2.537354
-2.7122958,0.9383956
-4.2701263,2.0917299
-1.1325755,2.3696165
-1.9043307,1.9901918
1.7880534,4.4577265
2.2397108,4.3105245
1.8452929,0.24734397
-2.5866547,3.0820124
-1.884813,-0.077118814
7.4911427,0.5680861
-2.7619684,1.2089218
-2.6839788,0.17339087
-3.3188019,1.8952328
-3.0160933,-1.8917502
-3.7567792,2.743289
-3.1014876,2.818085
-1.4796987,1.5227715
-3.7448497,0.8189207
3.7148242,0.66798675
-4.298459,1.75141
-4.626855,3.5057378
-4.4090095,0.6383291
-2.263515,2.0183644
-1.2664585,-2.637547
-1.3265283,-1.6314616
-3.2363052,-0.28626442
0.06867065,3.5032039
-3.031912,2.3464599
-4.7825413,2.4087203
1.6537147,-1.700999
2.1915789,-0.6932999
-1.3380607,3.891639
-3.9219596,1.9241885
6.4887557,1.075512
-4.1462684,1.77041
-3.5217195,0.575318
2.7256389,3.5764952
-2.8290732,-0.4019884
2.4976618,-0.7681684
-0.9198578,-1.8536465
4.0028896,2.2701545
-0.073166996,4.515862
-1.1265467,-4.290997
-3.1357315,-3.087342
-2.504329,1.3913088
5.7175174,0.4165567
-4.1088915,1.1083518
-3.7421763,-1.1230941
7.4328346,-0.059108164
-2.567439,2.7800198
-1.2924101,-2.6739016
-4.363433,2.1801512
-4.207002,0.73708045
-1.1089189,-2.1655097
2.9729583,1.7560318
-3.357483,-2.4493666
-3.5360088,2.6748474
-1.9112443,-2.6658208
4.599335,4.2095504
-1.3610643,-4.0435987
-3.5543778,2.1847074
6.796488,1.4353509
-2.8590448,-1.9974048
-4.387338,2.4353857
-2.623679,1.9578851
-3.8553023,-1.1371176
-4.716177,2.6458
0.15279551,3.006907
2.9389563,4.6407046
-3.6301515,-2.5002987
-3.7944314,3.604835
-1.8605926,-1.4102361
0.85957676,1.6683552
6.952015,1.3040582
-2.7147195,1.258577
-2.8906684,2.3621356
-1.3284268,3.824745
-2.5315652,-2.3663542
2.5599358,-3.732104
-4.77334,1.6285617
-2.3033547,-3.0695665
3.371209,-0.69569594
-2.9778397,3.6523743
2.936614,-0.41052097
-3.4871235,1.2422693
-4.5248437,1.8653895
0.43009856,1.6790271
2.7996893,-0.5066595
-2.8006902,-2.845745
-3.664496,-2.650201
2.886516,-1.4886881
-2.6206627,-1.2013466
-1.6251079,3.3995934
-2.5369744,-1.8563255
-3.396222,1.4764178
0.6863512,2.0282156
-3.7685237,-0.4507788
2.1872087,0.56530035
-5.153399,3.4539511
-2.8464131,-0.72994405
-3.7281795,-1.7489427
-4.157621,2.0627794
2.851605,-3.9470253
3.335582,3.8389978
-2.9811883,0.8703652
5.996498,-1.7600915
-3.054775,2.5415568
2.6984289,-0.729738
2.120808,-4.219988
-1.3269238,-2.3574584
-4.886915,2.4813483
-0.192769,-1.5587682
-0.103785515,-2.1124692
-3.3965979,-3.3009899
2.5423815,0.81119144
4.9593377,3.2396421
3.1195056,-1.4586023
5.060164,0.6315915
1.0262669,5.028944
-3.7230463,-0.89824194
-2.1278543,2.5122585
2.8449311,0.71066016
-3.5623603,2.3163366
-3.6257665,3.0457025
-2.8103242,1.672987
-4.1416883,1.6217855
-3.5915132,-2.5689085
-3.7531474,-0.25957125
4.340146,1.8321091
5.9670696,1.0280133
-3.720146,0.7970043
-2.3776162,-3.8598392
-3.8055046,-0.86117065
1.5382468,3.0961077
-0.06049588,-1.461647
2.1627882,2.4171216
-3.2753403,2.3283691
1.519082,3.9344685
-2.6336975,-3.1777625
4.1984096,-2.0899568
-3.349173,1.1199228
-4.6054525,0.56134427
1.5404524,1.290581
-2.2758272,-2.8230412
4.7367992,-2.4490318
0.2819539,0.0134068765
5.175958,-1.1259627
-3.4624703,-2.7405367
6.5494046,-2.7425652
-3.966146,-1.7912674
-0.6195026,-3.4767504
0.83994675,1.1056306
-3.5847378,-1.1812935
1.8862313,-1.6822033
1.013401,2.8836584
-3.8272705,-0.93208086
-3.5900574,-1.7383916
-3.3930204,-0.6204956
3.1516533,0.2807222
2.345087,0.48365352
-2.333504,-2.959748
-3.6558018,2.1151917
0.09220818,3.1459908
0.61771905,-2.8274074
0.9056193,-4.7509675
-1.3501923,-2.5329533
-4.0585856,-0.16180414
1.0440242,-0.20785615
-1.0682843,2.8495777
3.8124893,-2.2296078
2.682412,-1.0236678
-3.4757693,-0.8253133
-3.9948342,-0.8687903
-4.006982,1.8686494
-2.0164263,2.632001
5.1081176,-0.12417536
-1.0411379,-2.8976362
-3.9256818,3.7630436
4.1118326,1.8450533
0.89357007,-0.09813581
-3.3145678,1.3376502
5.2160764,-1.2669793
3.6955364,-1.0072936
-3.5158315,1.3921179
-4.232315,0.93210566
-2.5149803,-3.386561
-2.142786,2.8655033
-1.5845584,-2.3062396
-0.12582926,-4.0801363
0.7770134,1.4909173
-0.86124825,-2.1704056
4.7742968,-1.084021
-1.6390598,-2.8504443
5.5566125,-2.120644
-0.53778744,-0.16665198
-2.159096,-2.0741324
-4.1927147,0.13167967
-3.8581607,-0.81567574
0.74655485,0.62919754
-1.0472327,2.5765162
-4.761287,3.3117232
3.0526643,1.343969
-4.0610886,0.25309107
2.4686632,2.9159915
1.1511565,1.0060632
4.062471,-3.2284591
-4.1985955,2.7751532
4.0967827,-0.35708135
-4.4308863,3.4036593
2.6682208,3.7926397
4.179464,-3.0394843
-3.7942824,2.1261475
6.8987412,-0.21990514
0.522748,-1.0717851
-3.4095724,-2.573637
-3.148641,-3.8139362
3.4785354,1.0197152
-1.1466918,-3.7703915
-3.0228612,3.4757288
-1.709714,0.76956594
-4.0441103,1.3856184
2.2083204,4.1305737
3.0483012,0.2699431
-1.9372706,-3.1737134
1.8110965,-0.80182666
-2.8872118,3.7097123
-3.128497,-0.5677484
-3.0862775,1.8719852
4.970001,-0.97721845
-3.7936857,3.292318
-1.7583659,-3.5685983
2.0803273,2.5804434
-0.053351205,-0.22505672
-3.9880774,-1.6982925
-4.1487565,0.15355524
-2.9538028,2.8495853
3.5219727,-1.5202203
4.8114576,2.6035695
-1.9556893,2.8428686
7.1930656,0.5351367
5.4083204,-3.4068542
-3.2441905,2.9775956
6.869395,2.0300734
0.7828605,0.24225326
-0.79758805,4.8208222
-3.8051827,3.1132154
1.6054738,5.0977416
-3.101559,-2.3021173
1.1668705,3.4383771
2.7423332,-1.164431
3.419215,3.5382586
-2.221003,1.1722423
-3.8467689,-1.303556
3.4598293,-1.5983951
-1.9732282,3.081488
-1.1603705,3.8979414
1.1553645,3.5578263
-1.6139966,-1.1229833
-1.6875014,4.5579042
1.8413563,-2.229116
-4.3629165,2.3505523
-0.5843508,3.1911936
3.565917,-1.4584394
-3.398448,-1.7337852
-4.0835805,0.13263118
0.13950783,3.823038
-3.9130447,1.369828
-3.5528054,2.0393617
1.7636352,2.6097634
-4.8000298,2.2648318
2.3404326,3.2354255
-3.3965232,0.31852707
-0.09997476,-0.67455983
7.3887672,0.8174458
-1.7461812,-3.380517
-3.49534,-1.6520253
4.651068,1.528613
-3.5112095,3.1306305
3.9347184,-0.78560925
0.9441034,-3.5845888
7.107737,1.4187697
-1.3945094,4.230454
1.6273366,-3.57436
2.9969563,2.5771086
-3.5020628,-1.5864357
7.12624,0.9676782
-0.6768718,-1.7663339
4.678215,2.487467
-4.1255426,-2.1262608
-3.0957596,1.341957
0.44714153,2.67041
-3.8481731,1.2665666
2.145841,-2.6409018
2.93636,2.0147257
-1.6564054,-2.02732
1.6445354,-0.8485164
-0.7895587,2.339416
-0.44166082,-2.9731214
-2.4213998,-2.9470377
-2.8475401,2.5174372
-3.0230193,3.2827885
-0.27229005,1.4700595
-3.1996515,-1.1620831
-3.1792152,3.6809096
4.05136,-0.592852
5.312519,-1.2444971
-3.016249,-3.065768
-1.9144597,1.9676521
-2.5595798,-2.9988534
-2.9810543,-2.2952898
-2.702991,-2.4253063
-0.063187316,0.7206003
-2.063324,1.3639967
-3.0915017,0.72415376
-3.3478308,-3.3090456
-2.3921072,-1.6124965
1.6346408,0.34903833
-3.4125953,-3.336008
-4.1365156,4.9142923
-1.6814021,2.75412
1.3310251,5.121888
1.1316476,-0.18544425
-2.9673393,-3.4645267
-1.6383659,-0.9019088
-3.7219505,0.84834766
-0.8523898,4.7663455
-4.4214263,1.9471695
-3.5719116,-2.7221682
-2.421217,-2.519997
5.1376615,0.6146731
-4.0295525,2.087078
0.305813,3.9072793
-2.374227,-3.1388261
-2.2611234,0.92847294
-3.0560467,2.5513139
-2.0874505,5.094497
-2.0215597,-1.0812508
5.750946,-1.6455346
-3.074414,1.3149676
-3.2375062,-1.120404
-3.8243418,2.7237613
2.0982418,2.0780022
-2.0893981,-4.007734
0.8907782,1.4864491
-3.0087204,-2.716504
-0.74198586,-3.3390021
4.5353904,2.0770547
-1.3451831,-3.4183097
5.812846,-0.11860283
-3.0236478,1.7287387
4.562493,2.5101516
2.7527728,-4.401965
-2.8860266,-1.2937657
0.13844356,0.673513
-4.1101336,0.7401678
-4.790395,3.2798603
-0.4729644,0.6275281
-3.5402825,0.15718485
4.1892767,2.6477203
5.396302,-1.1310697
-3.213999,1.1193663
2.7227166,1.4121075
-0.5934318,0.06701537
-0.005041973,4.543273
-2.5356553,1.2336564
-0.29643095,2.901276
-3.0139887,1.038556
5.8483706,-0.34581402
-3.984801,-2.525131
-4.207172,-1.9684881
-2.7556822,-3.2197623
-3.4451296,1.787239
4.3920135,2.8543909
2.7128217,-0.08293022
-2.8821344,1.2733272
1.4776788,-2.3151798
-1.6152697,-2.7688413
-3.7123945,-1.5729456
-2.3504055,-3.0825186
1.3430471,0.29898766
-4.4191976,1.064907
2.274173,-1.5883102
2.1416614,2.56186
2.626964,2.5150642
-4.302132,4.842118
-3.2471125,-0.8060029
-3.1917088,-3.4739795
-3.1785183,-3.0270336
-0.30091053,3.4636617
-3.739852,3.9950557
-3.5950305,1.2241418
-0.7109635,-1.1552335
4.0261106,0.77782923
-4.069508,2.5127661
-3.675556,1.5028859
-4.0888104,-1.4964023
7.5786295,0.5339026
-1.174701,0.5530889
-2.20116,-3.2114804
3.3602214,-2.7665966
-0.12440448,3.9479373
-3.0128224,0.94842184
-3.5674658,1.3872746
-2.764305,-2.881904
-3.3263757,-2.0743015
0.0721395,-1.8496897
2.249983,-2.6570032
-4.0662236,2.0056481
-2.980847,-2.9136379
-1.9459527,-3.5813391
-0.33882856,3.6626866
-1.0775272,-2.9053555
0.50933707,5.451291
-3.6998327,-1.4681274
1.8680998,-0.20348263
-2.3886144,-0.79702884
0.4276294,3.3376236
5.907629,-0.2419896
6.9580107,1.9933513
-3.575056,1.3335894
7.6092067,-0.9531407
0.24442388,2.965044
-1.9187208,-1.973453
-3.6692119,-1.588161
-2.1482356,3.286956
-3.5207338,0.17932117
-3.2139325,0.40650305
-3.6548364,3.1030853
2.8979418,-1.3180418
5.432494,3.4679043
-2.6899815,4.0315046
-4.22618,1.3806528
-0.8681447,2.3629076
-2.2847805,3.1286128
2.0018985,2.509264
-2.8912005,2.2372582
-2.8022072,-2.6372373
-3.5170612,1.6234607
-2.4236052,-3.8687901
4.7652626,0.5231704
-3.3832362,-0.47934532
-4.658579,3.2925818
4.3386726,-0.9105616
-2.8884985,-2.7970333
1.9655687,3.7848363
-2.7058733,2.0712326
7.3017507,0.20734379
-2.59424,-3.0589635
-2.773812,-2.4644737
3.7551298,-1.2513772
1.4220259,1.5315514
0.8360154,2.1059895
-0.54856336,1.5622147
-3.797498,1.8459823
-3.763003,-1.7220707
3.9410658,3.9477296
-2.6604047,-3.55374
-1.1499158,-0.43356076
-2.8133457,1.1330734
-1.1625057,-1.6897302
-3.5011187,-1.5264902
-1.7980878,-2.7843356
4.0972795,2.2636166
0.28872725,3.0521445
-1.7202758,2.9092202
2.941399,-1.2921537
2.6337562,4.248125
6.5491667,0.92748475
-2.6995604,1.7928045
3.6809607,-1.9861304
6.068862,1.6445938
-2.428978,-2.7242475
2.8226023,-0.2915486
-3.9782066,1.0485898
-2.6720514,0.15036595
-0.87855417,3.366042
-0.9069989,2.6106255
-3.1013799,-2.4796808
-1.996356,-3.6353908
5.688166,-2.2502623
-3.1200721,1.3072087
4.229544,2.3142369
-4.7250247,2.592436
-3.741728,0.28765497
-2.6718855,-1.5032958
-3.8995795,1.3801605
1.1642374,3.0550003
2.183153,1.0084219
0.35849234,3.3197386
4.7668,0.7906829
-0.72480243,-2.4940307
-1.7285731,3.414437
-0.71216077,-1.8437289
-3.1446426,-2.043244
-0.15306242,-3.5069585
-4.3109837,1.9953276
-1.0803621,-2.901484
-2.1847007,0.46913865
-3.838788,-2.6264062
-3.3139336,-2.8579142
-2.4604619,-3.7131639
3.0746598,2.008898
-4.6089983,3.2748406
6.600411,1.6843851
-3.916222,0.7274678
-3.1794834,-3.8219523
-1.4993004,4.4682903
-2.639869,0.32722226
-3.1096194,-3.148829
3.5656345,0.36707884
1.0564119,2.0099814
1.9110752,0.023665968
-4.1635365,2.3852165
-3.1107986,0.4512832
-4.390182,0.7190635
-3.6328094,-2.9521644
-4.4877696,1.7664937
6.448311,0.88794905
-2.8473198,-3.0354915
-0.29403287,-3.274985
-4.4145346,0.5863191
-4.3208766,0.44530004
-2.3690338,0.585874
-2.2623918,0.9986993
-4.160971,1.2650582
-4.4480977,1.409644
-2.6840572,1.8732833
3.8624392,1.2492968
-3.6363697,2.4018128
-3.4402719,-2.5353012
1.1080605,1.6289643
0.15009487,-0.5334715
-2.4880784,3.357886
-0.32493898,-3.9734983
-3.3489313,-2.978326
-3.982542,-1.9147791
-3.055852,-0.10782257
-1.9095991,-3.2384927
-2.5723026,2.4236026
4.8809276,-2.375234
-3.8818245,0.75862634
-0.9657685,-2.1293216
6.0369973,1.6120787
-0.47956875,-3.185085
-3.7971566,3.956737
5.442735,1.5904773
0.07786417,0.3562112
-1.9131105,-1.1447976
-4.4909205,3.5396752
-0.54160833,1.4167868
-2.5812733,1.0923573
-0.44465327,1.8516121
-4.170087,2.417507
-1.2988303,1.9929854
6.4421763,-0.11360788
-1.7064352,-2.4139745
-1.3321348,1.416434
-1.056853,2.5926023
3.3100538,1.7083936
-0.8098165,0.5273316
-2.7163057,1.6319941
-2.0760202,-4.112716
3.2004502,1.5866874
-3.6559877,0.20765734
1.6048857,-1.4163524
3.0085292,-0.21171144
-0.1197572,3.876592
-3.2491488,-1.8284774
-2.3702874,-0.8320849
-3.64145,-2.3315935
-1.1045946,0.28349984
-3.9357715,3.271223
-3.493931,4.318684
2.6755898,1.8712038
-3.7235367,-1.2212778
-4.502969,1.7925647
-3.8886006,-1.4360608
-3.0367494,-1.960491
-3.149572,-0.91500425
-2.847166,-0.36564255
2.189786,5.795077
-4.212688,0.94429165
0.3931462,0.429395
-2.744756,-0.81155246
3.016419,3.7289135
-2.7944846,-3.2861238
-1.4519272,4.973767
-1.8628371,-2.9326444
-4.4613175,2.7064877
-0.70521444,4.293104
-0.49943334,0.69598645
-2.3022761,1.3624054
-0.03878089,3.235975
-3.6039586,-0.5168107
-3.4824653,2.7961135
-0.5866216,4.23852
1.5747272,3.860147
-1.9478276,-1.2801372
-3.8194757,2.6543283
-2.3773966,0.6450298
-0.9497391,-3.1301699
-3.549684,1.8463953
-4.1558666,1.8536094
-2.6129162,-1.9691646
-2.623337,-2.7379363
-2.8736765,2.4407618
-1.289508,2.5170724
-1.7212405,1.1177328
2.165245,1.2345141
-3.1112874,-2.4822805
6.411219,2.0169632
-0.25189286,1.641571
-4.262973,0.61224645
1.0333921,2.8023057
3.4170914,-0.5796505
2.6345596,-0.94750863
0.834835,3.6792376
0.27032477,-2.8542025
-1.5309213,-3.834401
-2.9506996,3.34958
-1.403116,2.7002122
4.146255,2.057607
-3.523912,1.1339532
-0.59966797,-1.2386458
-3.2203388,0.81265134
0.6019269,-2.0374124
-3.0347114,1.2836922
-3.4944146,-1.2290536
-4.251272,2.0463076
1.0412177,-0.8141239
3.4737935,-1.4424514
-3.7481103,-1.6027784
7.0278,0.50347817
-0.48871174,-2.9319377
7.018385,0.89513695
-1.9000641,3.5867326
-2.5795362,-3.62668
-1.6436327,3.3212924
-3.037769,1.1259022
3.894506,4.8367805
2.8730912,-0.6091579
5.506789,5.073399
-3.879122,3.2101557
-3.3856091,-1.5419661
-0.51686937,1.3926015
-4.4663806,1.0261145
-3.5407555,-1.7647533
0.4147487,1.7182006
5.1585736,0.8196391
6.371459,-1.8658094
-3.5609555,-1.853436
-4.2713547,1.3936782
-3.6422834,2.6719444
3.5292697,-1.6434299
-4.142646,1.7457933
-4.7171664,1.9654531
-3.1124809,-3.0117269
5.1202545,2.0955923
-1.045853,-2.8993547
-3.9341764,0.8600362
-4.2355356,3.0802543
-3.5622926,0.6061817
-3.255134,2.676194
-3.4313421,-2.518384
-2.7305706,-2.3440673
-2.2209494,-1.196423
3.402244,2.9599314
-4.209321,2.5852063
-1.4455624,1.9218652
-2.4935827,1.2591016
1.4629524,2.7407658
3.5913548,-2.4684854
5.1114206,-1.7925398
-3.1736708,-1.3474323
3.3414762,-1.532283
-1.543769,0.83864826
5.1754155,-0.5199521
-3.7102127,-1.4024076
-2.7378457,1.9141426
-1.3904526,-4.0171466
-3.1641362,1.2052919
-3.308143,-2.9296124
4.614641,2.6264153
-3.6345465,-1.3148123
-3.798744,-2.8812103
1.3019557,3.3174193
-1.8777663,1.9973052
0.97455263,4.2035155
-1.6527727,2.9323514
-0.5379142,3.3596792
-3.5973537,-0.07840956
-2.0816472,3.5079732
4.3845477,-3.26703
-3.86862,1.4118735
-3.1012487,3.6466334
7.502155,0.6498509
2.6169946,-0.27703515
-3.649773,-2.3690813
-2.3962235,-3.0087764
-3.8568647,-1.3310192
-2.3495224,-3.2505643
3.2929606,4.8060355
0.67321277,-1.4746935
-2.6032045,1.2901229
-1.2658902,3.94155
-3.4898307,2.7879758
-1.3721052,-0.77998924
-3.8118286,-2.6226873
-3.8449728,-1.6573789
-3.8342354,3.0380166
-2.4654675,-1.5366815
0.46657932,3.0164819
